x,y,Balaenoptera.physalus_AllData_RUN1 logistic values
7.79166666666667,42.2916666666667,0.58777434
16.5416666666667,36.5416666666667,0.020152636
14.7083333333333,39.2083333333333,0.057109937
17.0416666666667,32.0416666666667,3.8285478E-4
11.875,39.2916666666667,0.052665997
19.2083333333333,40.4583333333333,0.036192138
19.4583333333333,39.0416666666667,0.016134888
10.2083333333333,41.625,0.25772792
14.5416666666667,39.4583333333333,0.053402923
6.79166666666667,41.0416666666667,0.39835346
19.7916666666667,39.5416666666667,0.017781738
18.4583333333333,32.4583333333333,6.9704495E-4
4.95833333333333,42.625,0.60637695
8.70833333333333,42.625,0.21156327
11.9583333333333,39.5416666666667,0.10991093
17.375,37.0416666666667,0.021844095
0.291666666666667,39.125,0.04421774
10.2916666666667,37.2083333333333,0.01662073
9.79166666666667,43.9583333333333,0.1297722
12.375,41.375,0.039556876
0.625,39.2083333333333,0.052786503
17.125,31.2083333333333,2.666113E-4
0.791666666666667,37.625,0.07436059
18.0416666666667,33.9583333333333,0.0028022942
8.20833333333333,42.375,0.49230146
10.2083333333333,41.0416666666667,0.19200648
0.0416666666666667,39.7083333333333,0.04460054
15.7083333333333,38.5416666666667,0.012207978
10.375,37.2916666666667,0.018248951
6.95833333333333,42.2083333333333,0.7031726
18.4583333333333,40.7083333333333,0.07936279
14.4583333333333,40.2083333333333,0.018246617
17.9583333333333,39.2916666666667,0.051054392
11.625,40.7916666666667,0.08730335
10.125,38.875,0.08842963
17.2083333333333,39.5416666666667,0.035328995
16.125,37.875,0.012098275
9.95833333333333,42.2083333333333,0.09278385
15.7083333333333,37.375,0.027373321
11.875,39.7916666666667,0.12858471
15.5416666666667,37.7083333333333,0.02958237
8.04166666666667,43.5416666666667,0.57561064
14.625,39.7083333333333,0.020394051
5.54166666666667,40.2083333333333,0.18442684
17.625,38.625,0.022064695
19.875,37.875,0.054605257
10.7916666666667,39.9583333333333,0.06585209
6.375,42.125,0.76884264
2.45833333333333,39.9583333333333,0.03784724
10.0416666666667,43.7916666666667,0.12613359
8.79166666666667,42.7916666666667,0.27573678
9.375,37.875,0.03910124
14.0416666666667,38.875,0.023209952
9.70833333333333,41.625,0.16025457
10.7916666666667,38.2083333333333,0.037438728
14.2916666666667,39.0416666666667,0.062170357
7.625,38.0416666666667,0.07197372
18.875,38.625,0.050717887
18.375,40.875,0.091049805
17.0416666666667,31.7083333333333,2.9332156E-4
10.625,38.0416666666667,0.038859338
18.7916666666667,38.875,0.030020384
10.125,39.375,0.044321667
15.2916666666667,38.625,0.0132230725
9.95833333333333,42.875,0.08322418
19.7083333333333,32.625,4.750845E-4
8.29166666666667,42.125,0.36379957
9.875,41.125,0.18033594
15.2083333333333,38.625,0.011101324
8.20833333333333,43.7083333333333,0.531616
0.291666666666667,36.4583333333333,0.08889524
9.875,43.7083333333333,0.13069111
6.375,42.2916666666667,0.78963304
16.875,41.7083333333333,0.11534546
6.625,37.625,0.057382286
10.7083333333333,37.2083333333333,0.017266108
6.875,43.2916666666667,0.30403775
10.2916666666667,41.7916666666667,0.20821282
6.95833333333333,37.7083333333333,0.058390394
12.2083333333333,41.2916666666667,0.053589996
9.79166666666667,38.0416666666667,0.047565024
10.875,38.4583333333333,0.03659266
19.0416666666667,41.2083333333333,0.0378992
19.2916666666667,40.875,0.03541619
17.2083333333333,41.375,0.11295595
10.5416666666667,41.4583333333333,0.26123062
8.54166666666667,43.5416666666667,0.6151965
7.95833333333333,37.2916666666667,0.019123446
19.0416666666667,31.7083333333333,3.9303294E-4
19.2083333333333,32.375,5.9692987E-4
6.04166666666667,41.875,0.7550773
18.2083333333333,33.0416666666667,0.0011377475
8.875,43.375,0.5315632
9.20833333333333,39.125,0.06310355
0.125,39.7916666666667,0.0463783
17.0416666666667,37.125,0.025733743
10.0416666666667,42.4583333333333,0.07538739
13.625,39.125,0.0516744
17.875,39.2083333333333,0.033497136
7.54166666666667,40.375,0.17521536
0.541666666666667,38.7083333333333,0.03105115
7.70833333333333,38.5416666666667,0.10037384
11.2916666666667,42.2083333333333,0.0781027
9.70833333333333,38.7916666666667,0.06048421
17.7916666666667,41.125,0.107833885
0.0416666666666667,39.5416666666667,0.044053447
6.70833333333333,41.625,0.57414395
0.958333333333333,38.625,0.021671964
7.04166666666667,43.4583333333333,0.3036225
10.0416666666667,39.2916666666667,0.04514066
6.95833333333333,40.5416666666667,0.28573596
1.54166666666667,39.2916666666667,0.028372144
12.9583333333333,40.5416666666667,0.10571827
7.04166666666667,40.125,0.20011657
8.875,37.7083333333333,0.025526082
6.45833333333333,40.2916666666667,0.22486535
10.5416666666667,38.7083333333333,0.09005545
16.875,38.2083333333333,0.017031834
12.0416666666667,40.7916666666667,0.07675563
13.0416666666667,40.7083333333333,0.055553533
12.2083333333333,39.625,0.116696104
13.4583333333333,40.7083333333333,0.026292956
18.625,40.625,0.072334886
17.2083333333333,41.875,0.11510739
0.791666666666667,37.7083333333333,0.07257661
9.125,37.9583333333333,0.040451642
15.5416666666667,37.9583333333333,0.022460945
7.95833333333333,43.5416666666667,0.5696879
7.375,39.875,0.16151862
19.2916666666667,32.7916666666667,6.2796427E-4
19.4583333333333,32.875,6.1586703E-4
12.625,41.375,0.03623653
7.70833333333333,41.7083333333333,0.49309447
11.0416666666667,42.375,0.08244455
10.7083333333333,40.9583333333333,0.12441332
11.0416666666667,40.4583333333333,0.10184137
18.7083333333333,39.7916666666667,0.04218069
17.2083333333333,31.7916666666667,3.1143913E-4
13.375,39.625,0.08661376
7.20833333333333,38.125,0.06912686
9.79166666666667,39.4583333333333,0.035486385
18.9583333333333,41.0416666666667,0.040774416
10.625,40.2916666666667,0.061369795
9.875,40.375,0.05683238
11.375,42.2916666666667,0.07587961
10.2916666666667,38.5416666666667,0.0726964
8.125,41.7916666666667,0.3870587
12.2916666666667,38.2083333333333,0.024199622
7.70833333333333,39.875,0.124947496
