X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
6.04386,41.7269,train,0.02313001833350274,69.32650944719987,0.6954441096181676
8.056667,40.91,train,0.0015830886827007502,14.772057477890808,0.13516325184876368
5.994722,41.104973,train,0.009317997881671017,34.21951543380179,0.47914025163854845
7.105313,42.130219,train,0.019865041177869646,61.37668722946636,0.6622922893119711
7.3885,42.5745,train,0.02470662267297833,70.79833548123071,0.7092276893029837
6.75326,42.695576,train,0.02582081898065024,71.31632881862164,0.7182395415030053
6.004998,41.914635,train,0.031227926911298772,79.76666580868873,0.755077313151303
6.796563,42.394165,train,0.029896362792203163,73.21104199930355,0.7469292903741105
6.7635,43.126167,train,0.007327762478516993,30.545948117386633,0.4197584574179009
5.93,42.811667,train,0.024560755355569827,70.73048979105948,0.7080050294069198
6.958298,42.486423,train,0.02820482185651152,72.42466419764492,0.7357622386180204
7.444438,42.380417,train,0.02008390062488379,61.64313615803258,0.6647385858422925
6.944,42.8775,train,0.021352272440769683,65.79355902531572,0.6782460342266036
0.6722,39.2997,train,5.888573121699095E-4,4.319719248436684,0.05494000616393585
6.254748,42.682667,train,0.026561864815114206,71.6608557221752,0.7239302095636875
6.849607,42.507778,train,0.028807548600087825,72.7048870996536,0.7398525295852232
0.2245,39.26933,train,5.126253107541939E-4,3.5263326592121604,0.048170215429975176
6.266627,41.243057,train,0.009082812432680576,33.9004103267178,0.47276414704081116
0.250833,39.2605,train,5.309748835180184E-4,3.69016645821326,0.049808599044016015
7.210454,41.951393,train,0.016042347184744305,56.44171669662286,0.6129659432628695
0.08458,37.94073,train,3.424807650406273E-4,1.497660129642457,0.03270501652359252
6.134848,40.836823,train,0.005954672172807598,26.847904301445226,0.3702232735242139
0.438,39.6375,train,5.542556465773475E-4,3.9344303946887784,0.05187917537230649
6.068507,42.710361,train,0.02829622600033353,72.46716029552398,0.7363907897297324
6.500748,42.604973,train,0.02889673819191825,72.7463485381655,0.7404470667086476
6.548333,42.92,train,0.012761919580295506,44.57138573025157,0.5575020786267196
7.125,42.946667,train,0.02075313122178484,63.86369858770515,0.6720037837179443
1.799933,41.141867,train,0.0014898195474666008,13.578712070750637,0.1282210422795699
7.144833,42.915167,train,0.02529964840783467,71.07404787075718,0.714094763315846
7.63767,42.1165,train,0.015155053206404782,52.37810920501008,0.599383924019748
5.94503,42.01045,train,0.04160882894083557,95.21456873862753,0.80421934753319
0.144167,39.28667,train,4.8504409882285963E-4,3.2244469202736776,0.045696907330700635
6.3231,42.17318,train,0.03642538694771933,85.53658429774008,0.782420962578551
7.436518,42.492035,train,0.02146880935729978,66.12280454401045,0.6794326931582849
6.469203,41.791462,train,0.020475938727638934,62.94684726656112,0.669033115883955
6.123477,42.325714,train,0.042326813326165814,95.6750103945312,0.8068990613053468
7.1078,41.667919,train,0.01237610662486742,43.34812068281206,0.5499162926317621
7.410242,42.381149,train,0.021370013556407788,65.84369139782207,0.6784272530570076
6.241992,41.783569,train,0.025482577280564245,71.15908755415232,0.715563382261241
7.13678,42.040081,train,0.019160222697164376,60.51843357495485,0.6541657524260065
6.269382,40.839828,train,0.005830903949591116,26.496645299426365,0.36533948901462937
4.17206,43.47308,train,0.009439867710439124,34.38487422941461,0.4823839761492619
6.34032,42.15278,train,0.03369073206802234,83.13573035554184,0.7688426256335295
6.13922,41.783085,train,0.02764714347632825,72.16540697056399,0.7318614064149893
6.901,43.146333,train,0.0087102880478048,32.69189834205671,0.4623388717175351
7.939,41.007333,train,0.003270077168759178,20.514506533836613,0.24404639483922377
6.252458,42.054771,train,0.03199847490564743,80.8206904826933,0.7595571260130558
7.218635,42.723377,train,0.026540318538677603,71.65083875503142,0.7237679970486041
7.251,42.56017,train,0.025031205824853034,70.94924224947499,0.7119119428034305
7.077337,42.219814,train,0.022191385331393993,68.08928384157547,0.6865994352009868
0.57125,38.621367,train,3.0975255325790905E-4,1.3243059739620853,0.029672390526762665
6.006562,42.456398,train,0.04370365013226024,96.55792015683522,0.811837827018691
0.7141,38.5919,train,2.885624018360296E-4,1.2272511787504135,0.02769872954842607
6.60733,42.75117,train,0.021068018964282162,64.87802598778983,0.675314385079986
7.302953,42.739246,train,0.026335911462496225,71.55580892599858,0.7222195697568836
5.911077,40.831955,train,0.005678924732136531,26.247127145161283,0.35923791704878044
6.706175,40.577168,train,0.003940549620147558,22.53261341893611,0.28006987602094574
6.759667,42.881,train,0.01954494308642132,60.98691806141459,0.6586494168813104
6.659633,42.88343,train,0.017296135097902076,58.69811181385804,0.630659667298451
7.785167,41.251333,train,0.0070506514159778795,30.014602427028574,0.4103992305066972
7.315408,41.976395,train,0.015144343625266177,52.363721587673616,0.599214165150259
6.7425,43.102833,train,0.005900771839234257,26.752823232439276,0.36810568409037825
6.533968,42.469601,train,0.034164088062168044,83.55127519114028,0.7713129639355372
6.43184,42.058521,train,0.029322108662215216,72.94408990278255,0.7432455996710258
7.331667,42.6,train,0.026316943095628795,71.5469904413643,0.7220749996659154
7.03,42.901667,train,0.02236337332099076,68.31591625247432,0.6882583040086625
1.209833,40.068967,train,8.355726266084644E-4,6.708837082110863,0.07620428619166489
6.153399,41.514149,train,0.0180240934835725,59.2970408015983,0.6402096385976539
7.840667,41.19,train,0.006367742306521534,27.57661500263249,0.38599225008480054
