X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
8.552833,42.941167,train,0.007142373411696027,95.44968449375888,0.6493668771130774
8.91167,42.98183,train,0.006870254500734509,90.95341895028936,0.6404720195081105
7.953897,42.678265,train,0.007142360756750011,95.44961988709476,0.6493664736894622
8.4415,42.979,train,0.007185553912796551,95.71462551885833,0.6507380321237959
8.072387,42.717464,train,0.007170393662353089,95.61169147561317,0.6502578563102464
8.10067,42.63917,train,0.007548352024351277,99.29667293631557,0.6618482504659802
8.591887,43.23457,train,0.007001517492962952,93.96272559921147,0.6448183243917575
7.877,42.51883,train,0.007486596167631775,99.03806804900712,0.6600072491976965
8.861833,43.034667,train,0.007107640223946809,95.27236288430446,0.6482561208435772
9.243167,43.253667,train,0.006123581887906506,83.57272589933186,0.6135737607883958
9.395277,43.583333,train,0.0033571441077711243,28.877874518911835,0.46538120942681205
8.413,43.071833,train,0.006841128670406252,90.33943082569164,0.6394931627195047
8.639352,37.62272,train,0.0016748929279539705,8.873130839579233,0.30279183215411903
8.781667,43.479,train,0.0052359593150805165,67.58356613814674,0.5758505647768862
9.04633,43.38217,train,0.006598537649103661,89.01188884347842,0.6311283120449629
8.572117,43.0838,train,0.007325248821923143,96.94183092817653,0.6551013614893831
8.595433,43.27042,train,0.0060939551984243966,83.39508623036728,0.6124232197200864
8.3575,42.706167,train,0.006891381675072077,91.33494210205778,0.641178738757229
8.339333,42.833833,train,0.007307000353632019,96.70808601629562,0.6545375767019852
8.563254,42.86654,train,0.007072313843895726,95.09202795140898,0.647119152391223
10.35,42.9944,train,0.0013945884441941918,7.131904946831843,0.2655754332948165
8.796517,43.145571,train,0.00747620798852755,98.98553582052001,0.6596955962090187
15.655,37.866667,train,0.0013567969190018216,6.918741546918395,0.26025165133338607
7.81933,42.36083,train,0.006911500101319277,92.02603799873896,0.6418491369216267
8.282417,42.926983,train,0.006694574178386382,89.52001107491097,0.6344857709717701
8.7664,42.97783,train,0.007185467879501851,95.71404137581199,0.65073531088175
8.731667,42.997033,train,0.007320587261342279,96.85644098569226,0.6549575180620223
10.1286,43.8403,train,0.0015611474290171954,7.803930545781591,0.288153978901929
8.644833,42.883167,train,0.00699885207435057,93.91206828683546,0.6447311140893133
8.444783,43.189,train,0.006007243014931228,83.04447523653646,0.609016068392382
8.920833,43.3075,train,0.007192866217677056,95.76427411203946,0.6509691662236066
11.533564,41.643041,train,0.0011642150070621058,4.359293188795466,0.23187738160620386
9.259722,43.3575,train,0.004870109835586415,59.71521675916881,0.5580689801183978
10.124717,39.18385,train,0.001953178268734507,12.225368774557493,0.3361876998681356
8.724283,43.01407,train,0.007795860074204061,100.0,0.6690308737854921
12.070851,39.698814,train,0.0023711494178495596,18.21096361692299,0.38073896063298873
16.96755,40.385,train,0.0012022108655104864,4.916457588396758,0.23764661077893978
9.01385,43.064817,train,0.006351323238595399,85.5954179163941,0.622195022257649
8.710833,43.326667,train,0.006487753335722619,87.37550749901219,0.6271778311780848
10.4833,42.9183,train,0.001326062603791357,6.655043569921845,0.255864788640296
13.25,40.816667,train,2.793003762497376E-4,0.1565416193049164,0.06753062058860065
10.242867,38.341583,train,0.0026678306925988957,20.861144185553698,0.4088981936134703
10.241767,38.25845,train,0.002621055692034788,20.271170635483447,0.4046298657264695
8.076666,42.781388,train,0.007018910978420706,94.81937318944483,0.645386375260943
8.753267,43.403267,train,0.005966110771145104,82.28869409144696,0.6073788385397689
8.366833,42.815333,train,0.007350277493414093,97.40041217773908,0.6558716339860413
8.40513,42.91821,train,0.007099392163884924,95.23025799390204,0.6479913157208932
14.099333,40.516667,train,3.474501060304082E-4,0.21888748718753281,0.08264638569763541
8.603467,43.34249,train,0.005425799092749049,71.67210392277272,0.5845250868432402
9.1395,43.385683,train,0.006486511350648925,87.36363888126705,0.6271330632886108
9.455617,43.244017,train,0.004190528029811732,43.45164406573253,0.5207478356354652
19.341667,39.902222,train,5.003633630962593E-4,0.5588847699596203,0.11484204570329899
10.0,43.8647,train,0.0016032071628072908,7.938891561450636,0.2936376921782597
7.9055,42.49583,train,0.007262958768488409,96.24024389130956,0.6531692936807099
11.90026,41.581875,train,4.5833603689947176E-4,0.4268698448625972,0.10622065168952868
9.402367,43.36615,train,0.004163868285863052,42.22498146778393,0.5191548202715863
8.693667,43.126167,train,0.007713067927094436,99.78278658338982,0.6666624714487913
8.632667,43.027,train,0.007786665133624728,99.99998563842081,0.6687695003953956
9.082633,43.223017,train,0.006588699199416525,88.90141997622163,0.6307808712372209
8.085,42.769444,train,0.007159139250820384,95.53527829525072,0.6499005367053686
8.426667,43.0,train,0.0072161508623044875,95.92239058638027,0.6517031350504101
9.197222,43.683333,train,0.004530267345812762,50.53769746689296,0.54016160055842
15.73916,38.34847,train,3.4828892759221195E-4,0.2196548718629764,0.08282938571640076
8.793233,43.330117,train,0.006621447632301299,89.26916888364715,0.6319348400366173
7.699013,42.51722,train,0.007175393772076099,95.64564088247675,0.6504163723551485
9.75,43.4333,train,0.0011104732119362642,3.795037115517685,0.22356660574926768
9.21125,43.213583,train,0.005855080291958904,78.67909748518015,0.602890131745607
11.390931,40.850894,train,0.0033539291304238972,28.868760584310333,0.46514283778218696
8.9361,43.12225,train,0.006563245840087986,88.61539702670632,0.6298789518428223
