Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.64281E-3,8.065964238,0.298724727,0.666666667,0.188405797,0
1.65141E-3,8.395871472,0.299819288,0.660869565,0.188405797,0
1.66334E-3,8.562205274,0.301332366,0.657971014,0.188405797,0
1.67579E-3,8.897273865,0.302905259,0.652173913,0.202898551,0
1.67586E-3,9.064860209,0.302914137,0.649275362,0.202898551,0
1.69609E-3,9.403772772,0.305453567,0.643478261,0.202898551,0
1.71141E-3,9.574913297,0.307363786,0.64057971,0.202898551,0
1.73135E-3,9.919232542,0.309835911,0.634782609,0.202898551,0
1.77135E-3,10.09636744,0.3147411,0.631884058,0.202898551,0
1.78454E-3,10.274821032,0.316342985,0.628985507,0.202898551,0
1.79193E-3,10.632657087,0.317237651,0.623188406,0.202898551,0
1.80604E-3,10.813261541,0.318939741,0.620289855,0.202898551,0
1.84756E-3,11.181430264,0.323896698,0.614492754,0.202898551,0
1.85248E-3,11.366678643,0.324479665,0.611594203,0.202898551,0
1.86888E-3,11.553566362,0.326413837,0.608695652,0.202898551,0
1.92977E-3,11.934074003,0.333502432,0.602898551,0.202898551,0
1.93008E-3,12.127081557,0.333537498,0.6,0.202898551,0
1.97653E-3,12.32473452,0.33884509,0.597101449,0.217391304,0
1.9799E-3,12.522724512,0.339226874,0.594202899,0.217391304,0
2.01318E-3,12.923820408,0.342973825,0.588405797,0.217391304,0
2.02786E-3,13.126606682,0.344612668,0.585507246,0.217391304,0
2.03481E-3,13.330087897,0.345385752,0.582608696,0.217391304,0
2.04387E-3,13.534474987,0.346390753,0.579710145,0.217391304,0
2.09862E-3,13.951454664,0.352399784,0.573913043,0.217391304,0
2.13037E-3,14.164491374,0.355833705,0.571014493,0.217391304,0
2.13141E-3,14.377632607,0.355946148,0.568115942,0.217391304,0
2.13207E-3,14.590839974,0.356017271,0.565217391,0.217391304,0
2.13891E-3,14.804731442,0.356752069,0.562318841,0.217391304,0
2.16607E-3,15.021338366,0.359652294,0.55942029,0.217391304,0
2.18854E-3,15.45860983,0.36203235,0.553623188,0.217391304,0
2.19793E-3,15.678402808,0.36302197,0.550724638,0.217391304,0
2.20034E-3,15.898436546,0.363275164,0.547826087,0.217391304,0
2.20862E-3,16.11929885,0.364144988,0.544927536,0.217391304,0
2.21563E-3,16.340861394,0.364878246,0.542028986,0.217391304,0
2.24534E-3,16.565395577,0.367971279,0.539130435,0.217391304,0
2.25243E-3,16.790638118,0.368704132,0.536231884,0.217391304,0
2.25254E-3,17.01589185,0.368715697,0.533333333,0.217391304,0
2.29776E-3,17.471785933,0.37335417,0.527536232,0.217391304,0
2.34129E-3,17.705914997,0.37775563,0.524637681,0.217391304,0
2.35656E-3,17.941571343,0.379285192,0.52173913,0.217391304,0
2.36344E-3,18.177914954,0.379971031,0.51884058,0.217391304,0
2.41989E-3,18.419904305,0.38554822,0.515942029,0.231884058,0
2.47278E-3,18.667182532,0.390682616,0.513043478,0.231884058,0
2.49469E-3,18.916651555,0.392784376,0.510144928,0.231884058,0
2.50529E-3,19.167180212,0.393795752,0.507246377,0.231884058,0
2.53221E-3,19.420400725,0.396349927,0.504347826,0.231884058,0
2.55366E-3,19.675766781,0.398370369,0.501449275,0.231884058,0
2.55647E-3,19.931414063,0.398634195,0.498550725,0.231884058,0
2.61825E-3,20.193238773,0.404371612,0.495652174,0.231884058,0
2.62106E-3,20.271290295,0.404629866,0.492753623,0.231884058,0
2.64932E-3,20.720940695,0.407216082,0.489855072,0.246376812,0
2.66783E-3,20.861129221,0.408898194,0.486956522,0.246376812,0
2.6862E-3,21.258038389,0.410558083,0.484057971,0.260869565,0
2.69058E-3,21.527096049,0.410951771,0.48115942,0.260869565,0
2.69788E-3,21.796884017,0.411608095,0.47826087,0.260869565,0
2.73253E-3,22.070136565,0.414701872,0.475362319,0.260869565,0
2.78427E-3,22.348563458,0.419262317,0.472463768,0.260869565,0
2.88049E-3,22.636612622,0.427556711,0.469565217,0.260869565,0
2.92107E-3,22.928719391,0.43098377,0.466666667,0.260869565,0
2.92146E-3,23.220864917,0.431016306,0.463768116,0.260869565,0
2.92675E-3,23.513539551,0.43146012,0.460869565,0.260869565,0
2.93954E-3,23.807493346,0.432530217,0.457971014,0.260869565,0
2.95861E-3,24.103354801,0.434118631,0.455072464,0.260869565,0
2.96774E-3,24.400128374,0.434874968,0.452173913,0.260869565,0
2.98211E-3,24.698339777,0.436063135,0.449275362,0.260869565,0
2.99877E-3,24.99821701,0.437433479,0.446376812,0.260869565,0
3.05311E-3,25.30352792,0.441857401,0.443478261,0.260869565,0
3.10848E-3,25.614376375,0.446294874,0.44057971,0.260869565,0
3.12322E-3,25.926698578,0.447463987,0.437681159,0.260869565,0
3.19495E-3,26.24619364,0.453084396,0.434782609,0.260869565,0
3.19983E-3,26.566176704,0.453462627,0.431884058,0.260869565,0
3.20533E-3,26.886709519,0.453888089,0.428985507,0.260869565,0
3.24343E-3,27.211052939,0.456819083,0.426086957,0.260869565,0
3.24546E-3,27.535599164,0.456974192,0.423188406,0.260869565,0
3.2563E-3,27.861229206,0.457801618,0.420289855,0.260869565,0
3.26823E-3,28.188052067,0.458709351,0.417391304,0.260869565,0
3.32792E-3,28.52084443,0.463206841,0.414492754,0.260869565,0
3.34935E-3,28.855779499,0.464803006,0.411594203,0.260869565,0
3.47182E-3,29.202961905,0.473747265,0.408695652,0.289855072,0
3.54456E-3,29.557417985,0.478919139,0.405797101,0.289855072,0
3.54533E-3,29.911951351,0.478973547,0.402898551,0.289855072,0
3.57892E-3,30.26984382,0.481327355,0.4,0.289855072,0
3.60503E-3,30.630347133,0.483142202,0.397101449,0.289855072,0
3.66391E-3,30.996738205,0.487188645,0.394202899,0.289855072,0
3.66837E-3,31.363575303,0.487492601,0.391304348,0.289855072,0
3.69453E-3,31.733028015,0.48926786,0.388405797,0.289855072,0
3.72951E-3,32.105979449,0.491623359,0.385507246,0.289855072,0
3.73595E-3,32.479574571,0.492054355,0.382608696,0.289855072,0
3.77249E-3,32.856823797,0.494487258,0.379710145,0.289855072,0
3.82612E-3,33.23943547,0.498015675,0.376811594,0.289855072,0
3.82829E-3,33.622264138,0.498157418,0.373913043,0.289855072,0
3.83472E-3,34.005735722,0.498576908,0.371014493,0.289855072,0
3.87088E-3,34.392823353,0.500923298,0.368115942,0.289855072,0
3.8713E-3,34.779953049,0.500950464,0.365217391,0.289855072,0
3.92096E-3,35.172048772,0.504136929,0.362318841,0.289855072,0
3.9295E-3,35.564998888,0.504681054,0.35942029,0.289855072,0
3.93497E-3,35.958495879,0.505028709,0.356521739,0.289855072,0
3.98396E-3,36.356891554,0.508121226,0.353623188,0.289855072,0
4.00631E-3,36.757522565,0.50951958,0.350724638,0.289855072,0
4.00988E-3,37.158510597,0.509742185,0.347826087,0.289855072,0
4.01323E-3,37.559833352,0.509950704,0.344927536,0.289855072,0
4.01989E-3,37.961821908,0.510364943,0.342028986,0.289855072,0
4.02634E-3,38.364455425,0.510765549,0.339130435,0.289855072,0
4.03266E-3,38.767720991,0.5111575,0.336231884,0.289855072,0
4.06438E-3,39.174159133,0.51311545,0.333333333,0.289855072,0
4.06613E-3,39.580772333,0.513223031,0.330434783,0.289855072,0
4.06645E-3,39.987417491,0.513242665,0.327536232,0.289855072,0
4.08524E-3,40.395941407,0.514394159,0.324637681,0.289855072,0
4.12467E-3,40.808408864,0.516793531,0.32173913,0.289855072,0
4.14804E-3,41.223213006,0.518204089,0.31884058,0.289855072,0
4.15646E-3,41.638859371,0.518710486,0.315942029,0.289855072,0
4.16127E-3,42.054986001,0.518998775,0.313043478,0.289855072,0
4.16764E-3,42.47174966,0.519380632,0.310144928,0.304347826,0
4.17102E-3,42.888851223,0.519582938,0.307246377,0.304347826,0
4.18726E-3,43.307576751,0.520552845,0.304347826,0.304347826,0
4.19678E-3,43.727254941,0.521119999,0.301449275,0.31884058,0
4.20817E-3,44.148071655,0.521796047,0.298550725,0.31884058,0
4.23919E-3,44.571990766,0.523628575,0.295652174,0.31884058,0
4.25774E-3,44.99776448,0.524717364,0.292753623,0.31884058,0
4.2913E-3,45.426894849,0.526675362,0.289855072,0.31884058,0
4.31237E-3,45.858132011,0.527896074,0.286956522,0.31884058,0
4.31785E-3,46.289916743,0.528212315,0.284057971,0.31884058,0
4.34434E-3,46.724350693,0.529736369,0.28115942,0.31884058,0
4.36968E-3,47.161318452,0.531184846,0.27826087,0.31884058,0
4.39834E-3,47.601152049,0.532812414,0.275362319,0.31884058,0
4.47318E-3,48.048470262,0.537010264,0.272463768,0.31884058,0
4.47689E-3,48.496159243,0.537216253,0.269565217,0.31884058,0
4.47759E-3,48.943917894,0.53725494,0.266666667,0.31884058,0
4.48712E-3,49.392629753,0.537783591,0.263768116,0.31884058,0
4.50199E-3,49.842828871,0.538606021,0.260869565,0.31884058,0
4.51639E-3,50.294468352,0.539399732,0.257971014,0.31884058,0
4.53027E-3,50.537743987,0.540161601,0.255072464,0.31884058,0
4.54385E-3,51.203083115,0.540905157,0.252173913,0.333333333,0
4.55614E-3,51.658697009,0.541575735,0.249275362,0.333333333,0
4.55816E-3,52.114512594,0.541685613,0.246376812,0.333333333,0
4.56832E-3,52.57134501,0.542238767,0.243478261,0.333333333,0
4.57774E-3,53.029119325,0.542749968,0.24057971,0.333333333,0
4.58305E-3,53.487423962,0.54303729,0.237681159,0.333333333,0
4.59184E-3,53.946608086,0.54351299,0.234782609,0.333333333,0
4.59929E-3,54.406537015,0.54391507,0.231884058,0.333333333,0
4.6173E-3,54.868267464,0.544884688,0.228985507,0.333333333,0
4.62136E-3,55.330403745,0.545102547,0.226086957,0.333333333,0
4.64339E-3,55.794742671,0.546281345,0.223188406,0.333333333,0
4.66729E-3,56.261472017,0.547553741,0.220289855,0.333333333,0
4.68199E-3,56.729671441,0.548332711,0.217391304,0.333333333,0
4.71366E-3,57.201037717,0.550001694,0.214492754,0.333333333,0
4.79648E-3,57.680685656,0.554308521,0.211594203,0.333333333,0
4.80128E-3,58.16081352,0.554555578,0.208695652,0.333333333,0
4.80153E-3,58.640966033,0.554568258,0.205797101,0.333333333,0
4.811E-3,59.122066335,0.555055331,0.202898551,0.333333333,0
4.86067E-3,59.608133713,0.55759061,0.2,0.333333333,0
4.9039E-3,60.098523619,0.559773506,0.197101449,0.347826087,0
4.91175E-3,60.589698939,0.560167833,0.194202899,0.347826087,0
4.94544E-3,61.08424297,0.561851154,0.191304348,0.347826087,0
4.97296E-3,61.581538979,0.563216766,0.188405797,0.347826087,0
4.98416E-3,62.079954992,0.56377011,0.185507246,0.347826087,0
4.98953E-3,62.578908174,0.564035005,0.182608696,0.347826087,0
5.00085E-3,63.078993641,0.564592316,0.179710145,0.347826087,0
5.02709E-3,63.581702493,0.56587809,0.176811594,0.347826087,0
5.04423E-3,64.086125734,0.566714251,0.173913043,0.347826087,0
5.08381E-3,64.594507166,0.568632536,0.171014493,0.347826087,0
5.14767E-3,65.10927384,0.571691512,0.168115942,0.347826087,0
5.1496E-3,65.624233495,0.571783288,0.165217391,0.347826087,0
5.15015E-3,66.139248715,0.571809706,0.162318841,0.347826087,0
5.18396E-3,66.657644771,0.573410979,0.15942029,0.347826087,0
5.20088E-3,67.17773253,0.574207736,0.156521739,0.347826087,0
5.23596E-3,67.583574062,0.575850565,0.153623188,0.347826087,0
5.25161E-3,68.227516416,0.576579469,0.150724638,0.362318841,0
5.25759E-3,68.753275367,0.576857174,0.147826087,0.362318841,0
5.25768E-3,69.279043552,0.576861461,0.144927536,0.362318841,0
5.28908E-3,69.807951063,0.578313917,0.142028986,0.362318841,0
5.29347E-3,70.337298483,0.578516651,0.139130435,0.362318841,0
5.32994E-3,70.870292765,0.580189849,0.136231884,0.362318841,0
5.37391E-3,71.407684173,0.582189691,0.133333333,0.362318841,0
5.4258E-3,71.672108546,0.584525087,0.130434783,0.362318841,0
5.48147E-3,71.955831253,0.587002063,0.130434783,0.376811594,0
5.50446E-3,72.506277158,0.588016275,0.127536232,0.376811594,0
5.53263E-3,73.059540206,0.589252389,0.124637681,0.376811594,0
5.53294E-3,73.612833805,0.589265754,0.12173913,0.376811594,0
5.55802E-3,74.168636103,0.590360229,0.11884058,0.376811594,0
5.57384E-3,74.72601986,0.591047184,0.115942029,0.376811594,0
5.58091E-3,75.28411113,0.591353768,0.113043478,0.376811594,0
5.58436E-3,75.842547177,0.591503003,0.110144928,0.376811594,0
5.68841E-3,76.411388322,0.59595606,0.107246377,0.376811594,0
5.7586E-3,76.987248726,0.598905646,0.104347826,0.376811594,0
5.76391E-3,77.563640016,0.59912698,0.101449275,0.376811594,0
5.85469E-3,78.149109075,0.602874196,0.098550725,0.376811594,0
5.85508E-3,78.679092701,0.602890132,0.095652174,0.376811594,0
5.89444E-3,79.324064745,0.60449287,0.092753623,0.391304348,0
5.91164E-3,79.915228862,0.605189509,0.089855072,0.391304348,0
5.91398E-3,80.506626702,0.605283952,0.086956522,0.391304348,0
5.91581E-3,81.098207451,0.60535783,0.084057971,0.391304348,0
5.93613E-3,81.691820038,0.60617665,0.08115942,0.391304348,0
5.96611E-3,82.288431115,0.607378839,0.07826087,0.391304348,0
5.96786E-3,82.885217349,0.607448838,0.075362319,0.405797101,0
6.00724E-3,83.044463046,0.609016068,0.072463768,0.405797101,0
6.09396E-3,83.395105645,0.61242322,0.072463768,0.420289855,0
6.12358E-3,83.572693446,0.613573761,0.069565217,0.434782609,0
6.15499E-3,84.11263499,0.614786031,0.069565217,0.449275362,0
6.24968E-3,84.737602803,0.618395206,0.066666667,0.449275362,0
6.32135E-3,85.369737752,0.621082399,0.063768116,0.449275362,0
6.35132E-3,85.595393538,0.622195022,0.060869565,0.449275362,0
6.40645E-3,86.010382353,0.62422421,0.060869565,0.463768116,0
6.45964E-3,86.656346415,0.626161857,0.057971014,0.463768116,0
6.48031E-3,87.304377734,0.626909487,0.055072464,0.463768116,0
6.54884E-3,87.959261912,0.629366601,0.052173913,0.492753623,0
6.56325E-3,88.615586496,0.629878952,0.049275362,0.492753623,0
6.5887E-3,88.901428968,0.630780871,0.046376812,0.507246377,0
6.59854E-3,89.01191524,0.631128312,0.046376812,0.52173913,0
6.62145E-3,89.269195473,0.63193484,0.046376812,0.536231884,0
6.69457E-3,89.51999709,0.634485771,0.043478261,0.550724638,0
6.82616E-3,89.960424151,0.638988089,0.043478261,0.565217391,0
6.84113E-3,90.339464491,0.639493163,0.04057971,0.565217391,0
6.85322E-3,90.645746393,0.639900254,0.04057971,0.579710145,0
6.87025E-3,90.95333768,0.64047202,0.037681159,0.579710145,0
6.89138E-3,91.334884561,0.641178739,0.037681159,0.594202899,0
6.9115E-3,92.026034571,0.641849137,0.034782609,0.608695652,0
6.93199E-3,92.719233076,0.64252918,0.031884058,0.623188406,0
6.97278E-3,93.416510787,0.643875699,0.028985507,0.623188406,0
6.99885E-3,93.912028863,0.644731114,0.026086957,0.623188406,0
7.00966E-3,94.117477097,0.645084577,0.026086957,0.652173913,0
7.01891E-3,94.819368194,0.645386375,0.023188406,0.652173913,0
7.07231E-3,95.092008329,0.647119152,0.020289855,0.666666667,0
7.10764E-3,95.272361741,0.648256121,0.020289855,0.695652174,0
7.15914E-3,95.53528212,0.649900537,0.020289855,0.739130435,0
7.19287E-3,95.764299793,0.650969166,0.017391304,0.811594203,0
7.26296E-3,96.240252254,0.653169294,0.017391304,0.84057971,0
7.26615E-3,96.26189675,0.653268688,0.017391304,0.855072464,0
7.307E-3,96.708082155,0.654537577,0.014492754,0.855072464,0
7.32059E-3,96.856470889,0.654957518,0.014492754,0.869565217,0
7.35028E-3,97.400458104,0.655871634,0.011594203,0.898550725,0
7.36416E-3,97.731641873,0.656297369,0.011594203,0.913043478,0
7.37409E-3,98.469050838,0.65660128,0.008695652,0.913043478,0
7.47621E-3,98.985545994,0.659695596,0.005797101,0.913043478,0
7.4866E-3,99.038087429,0.660007249,0.005797101,0.927536232,0
7.54835E-3,99.296666962,0.66184825,0.002898551,0.942028986,0
7.71307E-3,99.782792701,0.666662471,0.002898551,0.956521739,0
7.78667E-3,100,0.6687695,0.002898551,0.985507246,0
7.79586E-3,100,0.669030874,0,0.985507246,0
