x,y,Balaenoptera.physalus_AllData_RUN1 logistic values
11.2083333333333,42.2083333333333,0.31634298
10.2083333333333,41.625,0.599127
17.2083333333333,42.2916666666667,0.011586278
8.625,43.0416666666667,0.6687695
8.125,42.5416666666667,0.6610897
6.79166666666667,40.9583333333333,0.36797127
8.54166666666667,43.625,0.5009233
6.79166666666667,41.875,0.5448847
8.625,41.0416666666667,0.5247174
5.95833333333333,42.7083333333333,0.17268883
7.54166666666667,42.2083333333333,0.6028918
10.5416666666667,41.875,0.54628134
0.458333333333333,37.2916666666667,0.2343661
0.625,39.2083333333333,0.21670075
7.29166666666667,42.9583333333333,0.51322305
10.0416666666667,41.375,0.55430853
7.79166666666667,42.0416666666667,0.6074488
7.625,41.2083333333333,0.5430373
10.2083333333333,41.0416666666667,0.52667534
2.04166666666667,41.0416666666667,0.00472469
1.875,40.7916666666667,0.001357282
15.7083333333333,38.5416666666667,0.18363093
0.458333333333333,36.5416666666667,0.13241398
7.54166666666667,43.7083333333333,0.2993427
6.70833333333333,39.9583333333333,0.33922687
10.7916666666667,41.625,0.54274994
2.54166666666667,38.5416666666667,0.3098359
4.125,41.7916666666667,0.19529933
3.875,43.2083333333333,1.9688367E-11
10.125,42.2083333333333,0.44629487
6.20833333333333,41.625,0.51311547
4.45833333333333,42.7916666666667,3.2929344E-15
7.20833333333333,42.2916666666667,0.60449284
0.125,39.4583333333333,0.15592717
11.5416666666667,41.625,0.23187739
8.79166666666667,41.0416666666667,0.5500017
10.2083333333333,41.4583333333333,0.5892524
5.625,40.7083333333333,0.36870414
7.95833333333333,41.7083333333333,0.6051895
8.79166666666667,43.375,0.60737884
1.70833333333333,37.4583333333333,0.21631354
0.291666666666667,36.375,0.112072565
9.95833333333333,42.7083333333333,0.38554823
16.7083333333333,39.875,0.23155382
0.291666666666667,38.5416666666667,0.17680459
10.2916666666667,41.375,0.58926576
8.04166666666667,42.7916666666667,0.6453864
7.875,42.0416666666667,0.6134035
13.2083333333333,34.875,0.19684096
12.875,36.625,0.30291414
13.625,38.5416666666667,0.30741823
8.125,42.7083333333333,0.6566013
-0.0416666666666667,37.9583333333333,0.096604
0.0416666666666667,37.7083333333333,0.14808804
8.125,42.4583333333333,0.6562974
7.875,41.4583333333333,0.591503
5.70833333333333,40.7083333333333,0.36487824
10.0416666666667,41.875,0.54157573
10.375,40.7083333333333,0.45697418
8.70833333333333,41.375,0.5409052
6.54166666666667,41.7916666666667,0.5408202
7.95833333333333,42.2083333333333,0.6293666
6.95833333333333,41.7083333333333,0.5189988
0.791666666666667,38.9583333333333,0.25811014
6.79166666666667,41.7083333333333,0.5205529
6.95833333333333,42.2916666666667,0.605284
5.54166666666667,42.5416666666667,0.021307731
0.791666666666667,38.7916666666667,0.24071534
8.375,42.0416666666667,0.57831395
6.625,42.375,0.6261619
1.29166666666667,39.9583333333333,0.011270729
6.125,41.625,0.50095046
6.875,43.2916666666667,0.4530844
0.791666666666667,36.625,0.25390917
6.625,42.5416666666667,0.5989056
6.79166666666667,40.4583333333333,0.32447967
10.875,37.5416666666667,0.22313263
8.54166666666667,43.5416666666667,0.50468105
1.95833333333333,40.7916666666667,0.0021202236
4.20833333333333,43.375,2.176887E-15
7.45833333333333,37.5416666666667,0.119675785
6.79166666666667,43.0416666666667,0.53939974
5.375,38.5416666666667,0.35675207
10.0416666666667,42.4583333333333,0.40437162
10.2083333333333,41.7083333333333,0.59104717
10.4583333333333,42.7083333333333,0.30736378
0.458333333333333,39.2083333333333,0.15037127
6.95833333333333,42.9583333333333,0.56185114
9.95833333333333,42.7916666666667,0.36414498
6.95833333333333,43.2916666666667,0.4310163
8.875,43.2916666666667,0.63990027
1.70833333333333,41.0416666666667,1.3558155E-4
8.04166666666667,41.7916666666667,0.6061767
0.958333333333333,38.625,0.242337
10.5416666666667,41.7083333333333,0.5821897
9.20833333333333,42.7916666666667,0.5597735
7.04166666666667,43.4583333333333,0.39379576
5.125,42.125,0.24825639
16.7916666666667,40.0416666666667,0.24515541
6.125,41.7083333333333,0.50812125
6.45833333333333,40.2916666666667,0.30290526
10.625,42.0416666666667,0.47891915
14.125,38.9583333333333,0.30507094
3.70833333333333,41.7916666666667,0.3223005
6.70833333333333,42.125,0.57657945
7.04166666666667,41.7916666666667,0.5282123
11.2083333333333,42.125,0.31893975
6.29166666666667,42.625,0.4985769
10.7083333333333,41.125,0.5422388
7.04166666666667,42.7916666666667,0.6269095
9.625,41.125,0.5195829
2.625,36.875,0.25528905
6.70833333333333,42.0416666666667,0.56863254
7.79166666666667,41.875,0.5959561
6.70833333333333,41.9583333333333,0.5550553
8.125,41.5416666666667,0.5717833
0.791666666666667,38.375,0.23112005
7.79166666666667,40.9583333333333,0.5439151
0.791666666666667,40.2916666666667,5.827055E-6
4.04166666666667,43.375,2.1887592E-15
11.0416666666667,42.0416666666667,0.3687157
5.79166666666667,40.125,0.2673666
1.375,39.9583333333333,0.021839904
5.70833333333333,42.375,0.5095196
0.625,39.875,0.012834781
9.875,40.7083333333333,0.48132735
6.29166666666667,41.875,0.543513
11.5416666666667,41.4583333333333,0.23604834
11.0416666666667,42.375,0.36327517
0.875,39.4583333333333,0.21887451
10.7083333333333,42.2083333333333,0.43606314
11.375,42.0416666666667,0.29085994
10.875,42.5416666666667,0.39634994
7.70833333333333,40.7916666666667,0.51036495
6.45833333333333,42.9583333333333,0.43253022
6.20833333333333,42.4583333333333,0.5880163
8.375,41.4583333333333,0.51324266
10.5416666666667,40.7083333333333,0.4568191
4.125,41.375,0.32716924
6.54166666666667,40.875,0.35601726
0.708333333333333,39.625,0.11715049
19.2083333333333,39.625,0.115760475
8.125,41.9583333333333,0.6028742
8.875,43.7916666666667,0.54510254
0.0416666666666667,39.2083333333333,0.15634286
0.791666666666667,38.4583333333333,0.22542861
10.875,41.0416666666667,0.52179605
10.9583333333333,42.5416666666667,0.40721607
13.5416666666667,39.875,0.36203235
7.875,41.0416666666667,0.5575906
8.29166666666667,41.7083333333333,0.56016785
6.875,39.875,0.37335417
9.79166666666667,41.375,0.53701025
7.875,42.375,0.64508456
7.04166666666667,42.375,0.6210824
5.70833333333333,42.9583333333333,2.244123E-4
13.625,39.875,0.3558337
0.291666666666667,37.9583333333333,0.17158636
9.125,43.7916666666667,0.57851666
8.70833333333333,38.5416666666667,0.41042918
13.5416666666667,34.9583333333333,0.17910473
11.2916666666667,35.9583333333333,0.20429146
9.29166666666667,43.875,0.4981574
7.45833333333333,41.2916666666667,0.51076555
11.625,41.625,0.19849245
11.2083333333333,42.2916666666667,0.31723765
7.125,42.625,0.65534925
10.2916666666667,41.625,0.6053578
14.2083333333333,40.625,0.06711749
1.20833333333333,39.875,0.027512832
9.375,41.375,0.4314601
11.5416666666667,41.9583333333333,0.25531614
6.45833333333333,40.875,0.36960787
1.29166666666667,40.125,3.359539E-4
7.79166666666667,42.7083333333333,0.6425292
8.29166666666667,43.9583333333333,0.41055807
6.875,42.625,0.6438757
6.375,42.375,0.63196176
1.95833333333333,41.125,0.0016871778
6.20833333333333,42.875,0.30545357
1.45833333333333,40.125,0.0030764195
6.875,40.7916666666667,0.35965228
8.04166666666667,43.625,0.3906826
11.2916666666667,40.7916666666667,0.464803
0.375,38.0416666666667,0.16857988
7.45833333333333,43.2083333333333,0.30133235
8.20833333333333,42.2916666666667,0.6242242
6.79166666666667,43.2083333333333,0.49448726
5.95833333333333,42.2083333333333,0.5718097
6.20833333333333,42.2916666666667,0.6183952
5.70833333333333,42.5416666666667,0.13561262
-0.0416666666666667,36.375,0.11892331
12.375,36.625,0.34297383
0.208333333333333,39.7916666666667,0.09581912
6.45833333333333,40.7083333333333,0.3388451
7.95833333333333,40.7083333333333,0.447464
8.29166666666667,41.375,0.51679355
6.45833333333333,41.875,0.5483327
6.375,42.9583333333333,0.41470188
6.875,40.375,0.34538576
6.20833333333333,43.0416666666667,0.19637182
9.70833333333333,41.0416666666667,0.53118485
17.375,42.375,0.0023142137
14.2083333333333,42.625,0.10266456
10.0416666666667,42.875,0.3147411
2.625,41.125,0.08597205
10.375,41.2916666666667,0.5801898
8.95833333333333,38.4583333333333,0.41926232
8.70833333333333,43.4583333333333,0.5645923
8.20833333333333,41.7083333333333,0.5742077
9.125,43.7083333333333,0.57685715
0.375,39.2916666666667,0.114381544
