x,y,Balaenoptera.physalus_AllData_RUN1 logistic values
11.4583333333333,40.7916666666667,0.118281014
6.20833333333333,42.125,0.65270317
2.04166666666667,40.875,0.1834457
9.95833333333333,42.375,0.024175713
5.54166666666667,42.125,0.77841526
11.5416666666667,41.5416666666667,0.12098329
6.79166666666667,41.875,0.40885332
13.375,41.125,1.2218193E-4
7.875,43.5416666666667,0.5677021
8.70833333333333,42.625,0.0013618417
8.70833333333333,38.0416666666667,0.123729184
8.625,41.0416666666667,8.5618964E-4
0.708333333333333,39.125,0.03887337
9.70833333333333,43.125,0.00811161
12.125,41.375,0.009041162
6.20833333333333,42.2083333333333,0.6687061
0.125,37.875,0.008693478
2.04166666666667,41.0416666666667,0.05092281
1.875,40.7916666666667,0.12738949
0.791666666666667,39.2916666666667,0.06769867
10.125,42.2083333333333,0.0010462605
9.625,43.4583333333333,0.012559881
9.45833333333333,43.9583333333333,0.013191634
8.70833333333333,41.625,0.003937186
5.29166666666667,42.9583333333333,1.2170319E-5
7.625,42.375,0.36634493
11.625,40.7916666666667,0.14586365
8.625,41.4583333333333,0.13131237
6.20833333333333,41.625,0.46772647
10.125,38.875,0.112010024
2.20833333333333,41.2083333333333,0.012690742
7.625,42.2083333333333,0.3307839
13.375,40.375,0.04841114
11.5416666666667,41.625,0.081804655
7.375,40.9583333333333,0.10798173
5.625,40.7083333333333,0.12898307
13.375,40.9583333333333,0.002506083
16.125,37.875,0.0053280084
0.458333333333333,38.4583333333333,5.5078784E-4
9.20833333333333,44.125,0.07173398
12.0416666666667,41.4583333333333,0.0061963815
11.875,39.7916666666667,2.481557E-4
7.875,43.2916666666667,0.59275734
15.5416666666667,37.7083333333333,0.05010045
9.95833333333333,40.4583333333333,0.0040252036
11.7916666666667,41.625,0.08126523
10.2083333333333,39.4583333333333,0.08945746
7.04166666666667,41.2916666666667,0.162424
11.875,40.0416666666667,7.2264863E-4
5.54166666666667,40.7916666666667,0.17486674
7.95833333333333,43.7916666666667,0.18223178
9.125,43.625,0.64471203
11.5416666666667,41.0416666666667,0.19995931
7.875,41.4583333333333,0.18834268
8.20833333333333,37.375,0.021689255
9.875,42.7083333333333,0.013191116
9.70833333333333,41.625,0.06319588
9.79166666666667,43.875,0.0016616498
8.20833333333333,41.375,0.38750526
6.79166666666667,42.2083333333333,0.5040103
0.875,39.875,0.002052714
10.375,40.7083333333333,0.2402498
8.70833333333333,41.375,0.01700319
6.54166666666667,41.7916666666667,0.45214438
13.5416666666667,41.125,1.0968375E-4
10.625,38.0416666666667,0.002696447
6.95833333333333,41.7083333333333,0.32052156
11.375,40.9583333333333,0.1685991
0.791666666666667,38.9583333333333,0.0094826585
1.29166666666667,39.7916666666667,0.11682285
6.20833333333333,41.375,0.3854648
9.95833333333333,42.875,3.6107996E-4
7.45833333333333,43.625,0.60111094
9.79166666666667,41.5416666666667,0.08069487
11.875,39.4583333333333,2.7040002E-4
13.875,40.625,0.00824702
1.375,40.125,0.06206492
5.875,41.2083333333333,0.3728622
10.5416666666667,42.5416666666667,0.001423915
5.54166666666667,42.5416666666667,0.6840744
6.125,41.875,0.6085557
6.625,40.625,0.087333545
10.2916666666667,41.7916666666667,0.27035505
13.5416666666667,40.7083333333333,0.006099019
11.625,39.7916666666667,0.0016141343
12.2083333333333,41.2916666666667,0.047006298
19.5416666666667,39.875,6.4687636E-5
10.0416666666667,41.2083333333333,0.063058674
10.125,37.9583333333333,0.002234195
8.875,43.375,0.6906569
5.54166666666667,41.0416666666667,0.32041982
