Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.47485E-3,15.414946159,0.27569162,0.327536232,0.072463768,0
2.48234E-3,15.663179786,0.276294751,0.324637681,0.072463768,0
2.51507E-3,15.810615166,0.27892197,0.32173913,0.072463768,0
2.58512E-3,16.175561694,0.284480291,0.31884058,0.086956522,0
2.6179E-3,16.437351923,0.287052475,0.315942029,0.086956522,0
2.62018E-3,16.699370145,0.287230663,0.313043478,0.086956522,0
2.65796E-3,16.965166248,0.290170355,0.310144928,0.086956522,0
2.69219E-3,17.234385488,0.292813146,0.307246377,0.086956522,0
2.72509E-3,17.506894436,0.295334448,0.304347826,0.086956522,0
2.80272E-3,17.787166108,0.301213295,0.301449275,0.086956522,0
2.83881E-3,18.071047144,0.303913451,0.298550725,0.086956522,0
2.93286E-3,18.364333274,0.310852324,0.295652174,0.086956522,0
3.00408E-3,18.664741629,0.31601559,0.292753623,0.086956522,0
3.03035E-3,18.967776306,0.317900074,0.289855072,0.086956522,0
3.12127E-3,19.279902906,0.324344429,0.286956522,0.086956522,0
3.20045E-3,19.599947583,0.329858368,0.284057971,0.086956522,0
3.3281E-3,19.93275789,0.338560966,0.28115942,0.086956522,0
3.36506E-3,20.269263969,0.341038419,0.27826087,0.086956522,0
3.37716E-3,20.606980305,0.341845684,0.275362319,0.086956522,0
3.38491E-3,20.945471111,0.342361232,0.272463768,0.086956522,0
3.40222E-3,21.285693472,0.343510978,0.269565217,0.086956522,0
3.44854E-3,21.630547648,0.346566814,0.266666667,0.086956522,0
3.48687E-3,21.979234465,0.34907397,0.263768116,0.086956522,0
3.51633E-3,22.059400316,0.350988027,0.260869565,0.086956522,0
3.61989E-3,22.341223571,0.357628469,0.260869565,0.101449275,0
3.66168E-3,22.707391214,0.360269406,0.257971014,0.101449275,0
3.75677E-3,23.08306799,0.366199221,0.255072464,0.101449275,0
3.77751E-3,23.460819339,0.367478328,0.252173913,0.101449275,0
3.82961E-3,23.843780539,0.370667889,0.249275362,0.101449275,0
3.86535E-3,24.23031568,0.372837379,0.246376812,0.101449275,0
3.94097E-3,24.624412732,0.37737874,0.243478261,0.101449275,0
4.07003E-3,25.031416168,0.384979698,0.24057971,0.101449275,0
4.07924E-3,25.439339823,0.38551456,0.237681159,0.101449275,0
4.18329E-3,25.857668446,0.391498187,0.234782609,0.101449275,0
4.5494E-3,26.312608916,0.411656976,0.231884058,0.101449275,0
4.56126E-3,26.768734558,0.412287246,0.228985507,0.101449275,0
4.6634E-3,27.235074252,0.417663595,0.226086957,0.101449275,0
4.8054E-3,27.715614725,0.424977034,0.223188406,0.115942029,0
4.8564E-3,28.20125491,0.42755877,0.220289855,0.115942029,0
4.90525E-3,28.691779664,0.430009948,0.217391304,0.115942029,0
5.06669E-3,29.19844843,0.437964086,0.214492754,0.115942029,0
5.1419E-3,29.416396269,0.44159442,0.211594203,0.115942029,0
5.20366E-3,29.595367031,0.444540633,0.211594203,0.130434783,0
5.30862E-3,30.254088599,0.449476931,0.208695652,0.144927536,0
5.45838E-3,30.799927082,0.456370444,0.205797101,0.144927536,0
5.46445E-3,31.346371889,0.456645892,0.202898551,0.144927536,0
5.53507E-3,31.899878445,0.459833561,0.2,0.144927536,0
5.56427E-3,32.456305801,0.4611411,0.197101449,0.144927536,0
5.56927E-3,33.013232783,0.461364132,0.194202899,0.144927536,0
5.58525E-3,33.57175743,0.462076086,0.191304348,0.15942029,0
5.80517E-3,34.152274738,0.471688642,0.188405797,0.15942029,0
5.84585E-3,34.736860045,0.473429157,0.185507246,0.15942029,0
5.88598E-3,35.325457548,0.4751346,0.182608696,0.15942029,0
5.89957E-3,35.915414501,0.475709951,0.179710145,0.15942029,0
5.95453E-3,36.51086726,0.478023106,0.176811594,0.15942029,0
6.03295E-3,37.114161871,0.481288578,0.173913043,0.15942029,0
6.0656E-3,37.387071257,0.482636183,0.171014493,0.15942029,0
6.106E-3,37.724761622,0.48429401,0.171014493,0.173913043,0
6.26211E-3,38.350972776,0.490601435,0.168115942,0.173913043,0
6.3949E-3,38.990462602,0.495846196,0.165217391,0.188405797,0
6.46422E-3,39.250597153,0.498541718,0.162318841,0.202898551,0
6.56999E-3,39.647461425,0.502598956,0.162318841,0.217391304,0
6.58629E-3,40.306090257,0.503218415,0.15942029,0.217391304,0
6.58814E-3,40.964904599,0.503288817,0.156521739,0.217391304,0
6.60509E-3,41.050153005,0.503931179,0.153623188,0.217391304,0
6.70408E-3,41.547986506,0.507649508,0.153623188,0.231884058,0
6.76621E-3,41.978223285,0.509954971,0.150724638,0.246376812,0
6.81046E-3,42.31813079,0.51158397,0.150724638,0.260869565,0
6.9092E-3,42.721418573,0.51517969,0.147826087,0.260869565,0
6.98138E-3,43.016269158,0.517775258,0.147826087,0.275362319,0
7.01867E-3,43.718136465,0.519105207,0.144927536,0.275362319,0
7.0689E-3,43.867658944,0.520885039,0.142028986,0.275362319,0
7.1181E-3,44.014131447,0.522615837,0.142028986,0.289855072,0
7.26264E-3,44.444400223,0.527628564,0.142028986,0.304347826,0
7.31206E-3,45.175606019,0.529318488,0.139130435,0.304347826,0
7.35139E-3,45.309590416,0.530654834,0.136231884,0.31884058,0
7.51505E-3,45.867090286,0.536134754,0.136231884,0.333333333,0
7.55514E-3,46.039117544,0.537457701,0.133333333,0.362318841,0
7.64488E-3,46.489850723,0.540391786,0.133333333,0.391304348,0
7.68623E-3,46.697549367,0.541731325,0.133333333,0.405797101,0
7.71536E-3,47.175978804,0.542670237,0.130434783,0.405797101,0
7.73332E-3,47.470880943,0.543247065,0.130434783,0.420289855,0
7.73992E-3,48.244873174,0.543458943,0.127536232,0.420289855,0
7.7508E-3,49.019952986,0.543807312,0.124637681,0.420289855,0
7.75406E-3,49.795358604,0.54391157,0.12173913,0.420289855,0
7.82124E-3,50.577482112,0.546050711,0.11884058,0.420289855,0
7.84909E-3,50.78801845,0.546931921,0.115942029,0.434782609,0
7.88703E-3,51.074739294,0.548126517,0.115942029,0.463768116,0
7.91175E-3,51.261498518,0.54890125,0.115942029,0.47826087,0
7.97445E-3,51.769928882,0.550855217,0.113043478,0.507246377,0
8.00718E-3,52.04067873,0.551868439,0.113043478,0.52173913,0
8.03939E-3,52.976343001,0.552860908,0.110144928,0.536231884,0
8.06887E-3,53.7832302,0.553765712,0.107246377,0.536231884,0
8.09592E-3,54.592822141,0.554592505,0.104347826,0.536231884,0
8.13637E-3,55.406459551,0.555823432,0.101449275,0.536231884,0
8.17747E-3,55.815571381,0.557066837,0.098550725,0.536231884,0
8.20962E-3,56.135697228,0.558034945,0.098550725,0.550724638,0
8.24609E-3,56.761937353,0.559127694,0.095652174,0.565217391,0
8.26097E-3,57.054449876,0.559572297,0.095652174,0.579710145,0
8.30298E-3,57.488984078,0.560821957,0.092753623,0.579710145,0
8.34161E-3,57.888611356,0.561964985,0.092753623,0.594202899,0
8.36481E-3,58.143148273,0.562648387,0.089855072,0.594202899,0
8.41833E-3,58.730443998,0.5642171,0.089855072,0.608695652,0
8.48179E-3,59.201424905,0.566062918,0.086956522,0.608695652,0
8.50101E-3,59.344046844,0.566618786,0.086956522,0.623188406,0
8.53332E-3,59.583775534,0.567549925,0.086956522,0.652173913,0
8.57825E-3,59.939546327,0.568838533,0.084057971,0.652173913,0
8.64248E-3,60.448023046,0.570666971,0.084057971,0.666666667,0
8.64344E-3,61.312367202,0.570694366,0.08115942,0.666666667,0
8.74501E-3,62.186868202,0.573554192,0.07826087,0.666666667,0
8.90875E-3,63.07774273,0.578085059,0.075362319,0.695652174,0
9.00341E-3,63.523001873,0.580660936,0.072463768,0.695652174,0
9.10226E-3,63.987969047,0.583317467,0.072463768,0.724637681,0
9.16102E-3,64.165974319,0.584880444,0.069565217,0.739130435,0
9.2977E-3,64.580091971,0.58847163,0.069565217,0.768115942,0
9.36779E-3,64.792462819,0.590289292,0.069565217,0.782608696,0
9.46878E-3,65.876142069,0.592880101,0.066666667,0.797101449,0
9.50721E-3,66.101111826,0.593857183,0.063768116,0.797101449,0
9.63331E-3,66.839473004,0.597031311,0.063768116,0.811594203,0
9.74953E-3,67.211337252,0.59991301,0.060869565,0.811594203,0
9.80431E-3,67.386617117,0.601257068,0.060869565,0.826086957,0
9.86612E-3,67.584412074,0.602762968,0.060869565,0.84057971,0
9.94409E-3,67.833881949,0.60464615,0.060869565,0.869565217,0
1.00211E-2,68.232969972,0.606488193,0.057971014,0.869565217,0
1.00698E-2,68.485451148,0.607644713,0.057971014,0.884057971,0
1.0079E-2,68.533304065,0.607863143,0.057971014,0.898550725,0
1.01397E-2,68.847850555,0.609292896,0.057971014,0.913043478,0
1.02932E-2,69.602777402,0.612863294,0.055072464,0.927536232,0
1.03501E-2,69.882861337,0.6141714,0.055072464,0.971014493,0
1.05241E-2,70.935275427,0.618115146,0.052173913,0.971014493,0
1.0544E-2,71.989676657,0.618560328,0.049275362,0.971014493,0
1.0577E-2,73.047375248,0.619296754,0.046376812,0.971014493,0
1.08824E-2,74.04428209,0.625985799,0.043478261,0.971014493,0
1.13908E-2,75.111983459,0.636612157,0.04057971,0.985507246,0
1.14766E-2,75.286165257,0.638346259,0.04057971,1,0
1.18571E-2,76.471873339,0.645841394,0.037681159,1,0
1.23618E-2,77.708049329,0.655316497,0.034782609,1,0
1.24233E-2,78.950382551,0.656437899,0.031884058,1,0
1.35883E-2,80.309215833,0.676360378,0.028985507,1,0
1.59461E-2,81.903828035,0.710353093,0.026086957,1,0
1.63645E-2,83.540278161,0.715652637,0.023188406,1,0
1.80156E-2,85.341835081,0.734801193,0.020289855,1,0
1.82117E-2,87.163008079,0.736906157,0.017391304,1,0
2.13288E-2,89.295890188,0.766372994,0.014492754,1,0
2.26814E-2,91.56403065,0.777201052,0.011594203,1,0
2.43035E-2,93.994380931,0.788932764,0.008695652,1,0
2.64517E-2,96.639547262,0.802691651,0.005797101,1,0
3.36045E-2,100,0.837880895,0.002898551,1,0
